"","gmean","variance","residual_variance"
"ADRA2A",0.00942316443146263,0.0166346602248272,0.392092559459331
"GPAM",0.0519778824787951,0.101249596040222,0.882364245318125
"ACSL5",1.02268563953128,8.70337662789065,0.862444007541941
"ZDHHC6",0.10249866586198,0.180107096409527,0.862773398906715
"VTI1A",0.0338968541179248,0.0553216968089971,0.651745077663152
"AL158212.5",0.0033420601811609,0.00588943357080582,0.141688049556721
"AL158212.3",0.00600696325128491,0.00856953342593891,0.211937335267163
"TCF7L2",0.240489816861977,0.475959582919028,1.02935102418388
"AL158212.2",0.00537295585074538,0.00767451165866195,0.188944612981437
"AL133482.1",0.00968731262756784,0.0179865030883009,0.382884737114905
"HABP2",0.607600892950181,3.41598815906482,1.06677598288523
"CASP7",0.13676957082944,0.273472390668106,0.913461195028226
"PLEKHS1",0.0509396920363181,0.105799186577073,0.705321216223002
"DCLRE1A",0.054138701877172,0.0945921733801574,0.663467633532202
"NHLRC2",0.120599081485251,0.215119288650106,0.869476005086451
"ADRB1",0.022687007569004,0.0335043515933498,0.694952835867957
"CCDC186",0.395007336813591,0.880240873819303,1.2653660627775
"VWA2",0.225312975897653,0.600618363628766,0.809516855682535
"AFAP1L2",0.0211311627346611,0.0336202120162982,0.564695051241713
"ABLIM1",0.352064416028765,0.875138049762885,1.18124452358575
"FAM160B1",0.147926084594799,0.288458108802039,0.93899883720619
"TRUB1",0.130385822861063,0.241240434791063,0.901602449859223
"GFRA1",0.0133811260970691,0.0210005292338605,0.485532591904627
"HSPA12A",0.0284265428666977,0.0442375784178515,0.620836991526371
"SHTN1",0.248781950952067,0.615617322953891,1.04162717112487
"SLC18A2",0.0127424713392172,0.0201253692533747,0.440203965000081
"AL391988.1",0.00189305062785561,0.00272230615206432,0.0682180133341722
"PDZD8",0.130473742204517,0.273132257569307,0.9301414972157
"RAB11FIP2",0.189466110794613,0.36422213587862,1.04744870143471
"CASC2",0.0179961702417923,0.0261703868207113,0.446218150905378
"FAM204A",0.167467239741096,0.358243738054479,1.20782254289821
"CACUL1",0.19148407339307,0.386621265932361,1.16014369322584
"NANOS1",0.0548094206677478,0.0997570655203103,0.795717906697127
"EIF3A",0.572446618448069,1.71467467427703,1.26511849659152
"DENND10",0.161981876177087,0.329979174088975,0.961186834113833
"SFXN4",0.110885091394405,0.212501256878695,0.89983658258225
"PRDX3",0.372076906839567,1.93537512501548,0.965634530190557
"GRK5",0.0748593397000903,0.126745923471708,1.50424574307328
"RGS10",0.218074892813841,0.545634317195212,0.959621395760903
"TIAL1",0.28400530419157,0.748972255980363,0.873037954155045
"BAG3",0.336082473687978,1.00079116117385,1.18124586087016
"INPP5F",0.0570512094368172,0.108247151799085,0.674700681612369
"MCMBP",0.191527576022856,0.389936942964809,1.01699598127366
"SEC23IP",0.234406495326593,0.538760897603802,0.885877280386508
"WDR11-AS1",0.0161271176264506,0.0289911743322819,0.522750305298225
"WDR11",0.0905124505035342,0.172709822191491,0.763700634669098
"AC010998.3",0.00347333003328942,0.00497951546343549,0.123871467239381
"FGFR2",0.0658640048506949,0.100607812054532,0.801493283974751
"ATE1",0.120099367399438,0.206662305349316,1.10675476177009
"NSMCE4A",0.141844271305835,0.305395247488209,0.904950605536544
"TACC2",0.260256769191904,0.665987228043514,1.22170451851682
"BTBD16",0.00220890729229084,0.00317457558878819,0.0784208341187294
"PLEKHA1",0.191237358363083,0.362491677704439,1.17856745171984
"HTRA1",0.318103367167016,1.13338348434499,2.16702985268842
"DMBT1",2.68990103439294,135.751289878226,2.0110807452271
"AL603764.2",0.00157729350896618,0.00226962292811564,0.0562142778660197
"CUZD1",0.00587536196069349,0.00947945153330925,0.227450608354047
"FAM24B",0.0212647599813587,0.0327102939089279,0.446051856117625
"C10orf88",0.0429817099797822,0.0635072356903069,0.642932300910312
"PSTK",0.0233076810011073,0.0397512973263966,0.559911839136949
"IKZF5",0.0928694884633779,0.173201401414573,0.870270082256819
"ACADSB",0.15624525705548,0.308821405709685,0.854965610721118
"BUB3",0.312983628795489,0.844029526201219,0.998980714831644
"CPXM2",0.0620357725867171,0.109847266997448,1.67747107234076
"CHST15",0.132371151579247,0.239625423252608,0.967766790169468
"OAT",0.352825969620485,1.1904513632427,0.84685410040055
"LHPP",0.279515637850196,0.75916507668926,1.14389144593649
"FAM53B",0.0780539545854395,0.125934900511068,0.982475951586741
"AL513190.1",0.00302584639169012,0.00543881928298122,0.131749310058925
"EEF1AKMT2",0.0483674313789633,0.0804973391412508,0.744949553931151
"ABRAXAS2",0.062813356168655,0.116788961480961,0.915396600149155
"ZRANB1",0.158054722402117,0.30360479016643,1.11123337866572
"CTBP2",0.321616962989594,0.72553410620511,0.997347807744008
"AL158835.1",0.00568990958961923,0.00812222943591284,0.204691081755794
"EDRF1-DT",0.0231738165087021,0.040661215433767,0.547671928774394
"AL158835.2",0.00252486353365411,0.00362643123828724,0.090586024501786
"EDRF1",0.0636539416632942,0.11260888293587,0.902176824552067
"UROS",0.230521014860474,0.53533970482902,0.891337196842036
"BCCIP",0.13752867257733,0.289099479000504,0.894413189269871
"DHX32",0.226343825464204,0.491447638743888,0.972668045921862
"FANK1",0.0306186110729532,0.0502925268785836,0.528087591760635
"ADAM12",0.0676919823544016,0.178649737803725,1.79377229556893
"DOCK1",0.197473317692233,0.475660414755487,0.879247875244511
"PTPRE",0.0974417502497249,0.183545668247748,0.92087564664166
"MKI67",0.107013739810947,0.220366938235221,1.19256338022424
"MGMT",0.255863448908992,0.591192704434686,1.03851022631869
"C10orf143",0.0331654424388135,0.0513605117058336,0.520277693574402
"GLRX3",0.360519840481445,1.10745268032743,0.899403470650585
"TCERG1L",0.00220890729229084,0.00317457558878819,0.0793862947219556
"PPP2R2D",0.169684522329181,0.382970421247807,0.991039989225563
"BNIP3",0.223611288391669,0.532969117818048,0.901144485980849
"AL162274.2",0.0063241168672441,0.00901642362874017,0.221821393975104
"AL162274.1",0.00157729350896618,0.00226962292811564,0.0566328499516268
"DPYSL4",0.00505610200317164,0.00722638009418625,0.181022376157443
"STK32C",0.0439437101857472,0.0700450738423991,0.728854896446172
"LRRC27",0.0523967806609063,0.0811271232974209,0.673650789774433
"PWWP2B",0.12107244893084,0.222659733247929,0.901982111786552
"AL451069.2",0.0033420601811609,0.00588943357080582,0.145791581539919
"C10orf91",0.00473934801541631,0.00677783474248573,0.168481207389431
"AL451069.1",0.00365837366014698,0.00633963407140561,0.13085274931015
"INPP5A",0.153091505183587,0.274759268937283,1.10818368349668
"KNDC1",0.0106425553611582,0.0161393569167224,0.305051462148775
"UTF1",0.00270973226031668,0.0049877912079318,0.119175286944129
"VENTX",0.00568990958961923,0.00812222943591284,0.197951220142482
"AL592071.1",0.0028409193833383,0.00407787310056147,0.102228379013832
"ADAM8",0.375773505904681,1.41307344185317,0.96237182403857
"TUBGCP2",0.291088559528604,0.72663643537203,0.964197859649289
"ZNF511",0.162092543772826,0.393505443991622,0.732053663045156
"PRAP1",0.00189305062785561,0.00272230615206432,0.0678454184642719
"FUOM",0.104841808688178,0.178960078222337,0.892739650233224
"ECHS1",0.660896953773636,3.69116328416299,0.754605268637098
"PAOX",0.029589338866175,0.0468134038923309,0.614695093123901
"MTG1",0.256566075889995,0.56620864558752,1.05036516783634
"CYP2E1",0.00764770177577745,0.0130645040491149,0.279466082731138
"SYCE1",0.0317838855461325,0.0559969975598968,0.527146244178812
"AL731769.2",0.00315707487274586,0.00452890117561088,0.113019228390055
"LINC01001",0.0671900211365977,0.138297621426895,0.588722022326628
"BET1L",0.234777228814821,0.633927821439228,0.797934298077206
"RIC8A",0.672220843690905,1.83801388752684,1.07773410480822
"SIRT3",0.165135234678659,0.32411746426223,0.83810998734392
"PSMD13",0.547353797958657,1.78604759132389,1.10629618486973
"AC136475.3",0.00157729350896618,0.00226962292811564,0.0566795396357492
"PGGHG",0.568543906412224,1.74572692277614,1.41911304224556
"IFITM2",0.854979244929282,4.28552725388871,1.34164504617814
"IFITM1",0.0158068744918305,0.0253945357741814,0.28455514992664
"AC136475.1",0.0028409193833383,0.00407787310056147,0.101443548426642
"IFITM3",2.13803402598472,33.7899719493638,1.1172850332651
"AC136475.5",0.00157729350896618,0.00226962292811564,0.0568954747620639
"B4GALNT4",0.00189305062785561,0.00272230615206432,0.0679937312611327
"PKP3",0.398078100336153,1.00574419425489,1.00788646719609
"SIGIRR",0.48916499380867,1.28284425752296,1.09061217365546
"ANO9",0.19328525750553,0.382657598105846,0.851512825684402
"PTDSS2",0.0873066858691403,0.153129824500425,0.882104178590784
"RNH1",0.732092839303713,3.32444601131871,0.883198522137117
"AC137894.3",0.00220890729229084,0.00317457558878819,0.0792212532164349
"HRAS",0.178909801983463,0.350516261631043,0.89901329614338
"LRRC56",0.0239224213230065,0.0329581524565927,0.539823198204653
"LMNTD2",0.0309435237535973,0.0507063141033996,0.607494194484477
"AP006284.1",0.0334911580331614,0.0517714024200758,0.69193143013331
"RASSF7",0.547666326987645,2.05776345522264,0.894146823431616
"MIR210HG",0.0308883057427212,0.0516162322107699,0.493227169915549
"PHRF1",0.132080140935717,0.226402024909164,0.886861081872084
"IRF7",0.418163533472338,1.03864524407448,1.05996895228388
"SCT",0.00442269385600746,0.00632887560356039,0.157997027161115
"DRD4",0.0109611703932442,0.0165800403111514,0.333152061204089
"DEAF1",0.17568939913686,0.351088115575739,0.907839728467321
"EPS8L2",0.641047840191588,2.65918829015257,0.948720094289495
"TMEM80",0.120653349060311,0.221165133791893,0.833594378945914
"TALDO1",1.24708847181017,9.18969247747238,0.747335359566835
"GATD1",0.0860205340551195,0.145635724071782,0.861755091665857
"AP006621.3",0.0114121942503764,0.0161103918109853,0.36392352440466
"SLC25A22",0.100495459742062,0.208671656113023,0.631978787515536
"PANO1",0.00442269385600746,0.00632887560356039,0.157849863266202
"PIDD1",0.0948408201055657,0.179716067482077,0.814350324052722
"RPLP2",8.70298699254049,610.15766410491,0.999619275769187
"PNPLA2",0.248078547479594,0.637182257962406,1.01149164406481
"CRACR2B",0.248938276861836,0.599824719731564,0.915190609299307
"CD151",0.963400566729715,13.4743569849974,1.06555877791652
"POLR2L",1.48966648791814,23.5634569605427,0.857837023046839
"TSPAN4",0.579921164263799,2.38292324950417,0.766167986701083
"AP006623.1",0.00157729350896618,0.00226962292811564,0.0566648985963207
"CHID1",1.11693170959785,3.64943863556146,1.03611429963378
"AP2A2",0.404431389362269,1.00662638861821,1.07112395864181
"LINC02688",0.0151123179813735,0.025435914496663,0.374301465031662
"TOLLIP",0.21679753857638,0.52881386650645,0.942628773044289
"TOLLIP-AS1",0.0110934370733844,0.0156701222037811,0.312798550359791
"BRSK2",0.00600696325128491,0.00856953342593891,0.211298218770047
"MOB2",0.156582363605496,0.305424626381171,1.02968626712614
"DUSP8",0.101620593514607,0.180972325496618,0.885148320007627
"IFITM10",0.0528917837617324,0.0899465842071485,0.888009358524548
"CTSD",9.63810143543844,441.540236049059,1.11627557415253
"SYT8",0.0103240407439464,0.0156982597350686,0.334539743591697
"TNNI2",0.00270973226031668,0.0049877912079318,0.121753354906122
"LSP1",0.215132532649369,0.679035180603643,2.198551835389
"LINC01150",0.00220890729229084,0.00317457558878819,0.0793886534524693
"TNNT3",0.00220890729229084,0.00317457558878819,0.0796046034995884
"MRPL23",0.280945152204211,0.754789276786825,0.80994318543465
"H19",0.076754737378828,0.301002068522335,3.67973144017711
"ASCL2",0.0499398909821118,0.0917966268893006,0.607628980446777
"C11orf21",0.00733013101813129,0.0126196827824377,0.298437980953155
"TSPAN32",0.00923705795511309,0.0152824035741285,0.334301119282463
"CD81-AS1",0.00157729350896618,0.00226962292811564,0.0565142544237547
"CD81",1.89586279113302,42.4326195089919,1.15267223897329
"TSSC4",0.146751302953328,0.241696014525585,0.831645018281628
"KCNQ1",0.243004178573855,0.661807563285648,0.799428962878343
"KCNQ1OT1",0.118947316578018,0.199423925425612,2.03257876992381
"CDKN1C",0.242765814617685,0.47480387520012,1.43384354241923
"SLC22A18AS",0.0714771577001887,0.146962739701768,0.600041398244551
"SLC22A18",0.547209623929692,2.64942622194471,0.794737893936709
"PHLDA2",0.343020948957607,1.81964918291506,0.901190835668767
"NAP1L4",0.77058815284832,2.73155595168782,0.958746231977369
"CARS",0.109723055749908,0.216745886230858,0.7168888745793
"OSBPL5",0.0752297561960473,0.12619103480323,0.911561319250292
"MRGPRE",0.00157729350896618,0.00226962292811564,0.0566635557239145
"ZNF195",0.070559219936773,0.129901464848154,0.862487531541255
"AC127526.5",0.182715828228995,0.43266668073543,0.867712234691525
"ART5",0.00384345140962927,0.00769933889215091,0.157268982977684
"CHRNA10",0.00220890729229084,0.00317457558878819,0.0794447581642393
"NUP98",0.175709446526942,0.382363395389005,1.01717597683062
"PGAP2",0.145061577266679,0.24936018150363,0.966010594145094
"RHOG",0.201324710702235,0.411423672187829,1.19638509830199
"AC090587.1",0.00378968489639098,0.00542971596403527,0.134080550093503
"STIM1",0.171746816312436,0.411480774824855,0.749364202221679
"RRM1",0.204789363946025,0.490214966601167,0.903746430402298
"TRIM21",0.0851617157690925,0.138469343125194,0.881413212772143
"TRIM68",0.107020561651038,0.235854166485635,0.806900720362671
"HBB",0.132626420466817,4.1486741636636,4.50907683423946
"HBG1",0.00987350213228999,0.0161666668735603,0.367316498179297
"HBG2",0.0137006044905861,0.0246037883875581,0.564047004494012
"UBQLNL",0.00220890729229084,0.00317457558878819,0.0789546383341912
"TRIM6",0.0224194584725152,0.0353241878080905,0.411338545804739
"TRIM34",0.0449561271607015,0.0690176401631811,0.63390652308346
"TRIM5",0.171807653290846,0.35319263740115,0.833768685083137
"TRIM22",0.333556334907647,0.852383890270246,1.00686985993856
"AC022762.2",0.00176198750074685,0.00363222425943466,0.0883892666219016
"FAM160A2",0.19256209848904,0.385775898632058,1.03548025255287
"CAVIN3",0.154677088792124,0.315369588542396,1.31175783043867
"AC068733.3",0.00176198750074685,0.00363222425943466,0.0695536080737273
"SMPD1",0.268891131461135,0.636866124522645,1.13174611369784
"APBB1",0.0936048917213308,0.176259702793187,1.18463343891387
"HPX",0.00410613949348293,0.00587950267741024,0.146695716458254
"TRIM3",0.0340875079379683,0.0503620431323528,0.636175830512851
"ARFIP2",0.161802336068586,0.341600802085156,0.90248349099633
"TIMM10B",0.182835243397357,0.400112384610259,0.986357928181627
"DNHD1",0.0269963133254625,0.0434749685625156,0.568022874809902
"RRP8",0.0713105020734231,0.123723207794427,0.710926880468555
"ILK",0.651727281128732,2.09599449828507,0.988795579438888
"TAF10",0.505284422406917,1.82463325003797,0.947286980649185
"TPP1",1.21895160600654,9.63616847926158,0.768691794109304
"DCHS1",0.0401384949130523,0.0706078244681491,1.03824763676871
"MRPL17",0.260534597191691,0.681259286937026,0.771079342429836
"ZNF215",0.00157729350896618,0.00226962292811564,0.0568425929440684
"ZNF214",0.00714441043254333,0.0112645296211654,0.265860646331074
"AC107884.1",0.00189305062785561,0.00272230615206432,0.0679505653736761
"OLFML1",0.0382041831466722,0.0726411748908946,0.897436711227817
"PPFIBP2",0.275839837828098,0.72158119684645,0.94425674182073
"AC107884.2",0.00378968489639098,0.00542971596403527,0.134793898836472
"CYB5R2",0.0180506977044546,0.0284213893237103,0.433810546669922
"EIF3F",0.71136476094738,2.86787070473343,0.866110842387774
"TUB",0.00442269385600746,0.00632887560356039,0.157811810241092
"RIC3",0.00746192263994328,0.0117097646750674,0.289211686516779
"TRIM66",0.0444094486657067,0.0726573125926624,0.688866385655992
"RPL27A",5.3649705530621,125.649356705691,0.79316450241248
"ST5",0.364320288743446,0.936726967878944,0.982307676155679
"AKIP1",0.17208049622621,0.342741199676749,0.897578007595138
"C11orf16",0.0119718201693613,0.02015847223136,0.359155187711109
"TMEM9B",0.387732859427572,1.34290919729003,0.882764509859351
"TMEM9B-AS1",0.00315707487274586,0.00452890117561088,0.11390900569919
"NRIP3",0.0294790508601113,0.0423416053537447,0.564639673977792
"SCUBE2",0.0226079958248326,0.0366590653953468,0.677153296396403
"DENND5A",0.158158473324198,0.318702230851063,0.990334533039388
"TMEM41B",0.398231592874613,1.43806536265761,0.905526469964706
"IPO7",0.706642780811523,3.10992299005958,0.893152971434142
"AC132192.2",0.0107747803560649,0.0152294388093521,0.330538519126808
"ZNF143",0.0385807145305956,0.0623329075462789,0.719861940575253
"WEE1",0.119513377020992,0.216351133218384,0.854824365773056
"SWAP70",0.191314013655516,0.373292765633814,0.994784330501087
"SBF2-AS1",0.0185594391498924,0.0333520778946175,0.483193600672926
"SBF2",0.0320538851476286,0.0510352749471284,0.819559365879201
"ADM",0.0413896416339417,0.0865394601980138,1.15000914760333
"AMPD3",0.0594428820168518,0.100653328649262,0.563305547187404
"MTRNR2L8",0.0355276129148656,0.051089894860804,0.854661372120797
"RNF141",0.398817225914019,1.41304116644964,0.90373686267035
"MRVI1-AS1",0.00714441043254333,0.0112645296211654,0.212838301858605
"LYVE1",0.015166690974745,0.0245259963892927,0.568133977585989
"MRVI1",0.0581330123668335,0.0876268930248302,1.20552756256084
"CTR9",0.153326140760729,0.309593118883965,0.958509345606772
"EIF4G2",1.47906052074915,14.6879332610862,0.88784144939503
"ZBED5",0.164609081283219,0.320693788764104,0.878643639807828
"ZBED5-AS1",0.0471839652149744,0.0895965202149543,0.655400871734399
"GALNT18",0.0879407929256961,0.158117615708356,0.913891474770042
"AC104031.1",0.0735000047241354,0.165413098269087,0.556858224736523
"USP47",0.333580442952192,0.859663235129208,1.1642498871458
"DKK3",0.365336222812043,1.10647655626411,1.23309583257061
"MICAL2",0.361202149352774,0.729866458448937,1.4291508776027
"PARVA",0.481304205229973,1.35758167849477,1.05940666295814
"TEAD1",0.191789007181805,0.356320868820762,1.28657840066218
"LINC00958",0.00410613949348293,0.00587950267741024,0.14613291117242
"RASSF10",0.0248668420839648,0.0396221957122541,0.619781090369623
"ARNTL",0.0266726446496466,0.0493532298782514,0.676992348682787
"BTBD10",0.0583346572312748,0.104827200385981,0.679302676716472
"FAR1",0.162836132562272,0.281875167842442,1.02873070694593
"LINC02683",0.00442269385600746,0.00632887560356039,0.154182036918819
"SPON1",0.193448298600291,0.567488903261101,2.13302536510687
"RRAS2",0.259957313651026,0.580375478803537,1.03125989238976
"COPB1",0.436923481233156,1.53226112787638,0.919717599834319
"PSMA1",0.972907879896568,3.64670350200543,0.987394618155575
"PDE3B",0.0202994773145355,0.0314279672992232,0.597484451337756
"CYP2R1",0.076983945749042,0.153865951973372,0.826687011672622
"SOX6",0.0106425553611582,0.0161393569167224,0.364781649083068
"C11orf58",0.629370005693329,2.08410514995443,0.984402758906517
"PLEKHA7",0.158965871988,0.337225829757178,0.794841088521723
"RPS13",5.88747692888715,294.207412087799,0.890305848913591
"PIK3C2A",0.187700635710196,0.351682727817797,1.11629724254861
"NUCB2",0.674947506340932,3.35568653300509,0.99613091361925
"AC124798.1",0.00347333003328942,0.00497951546343549,0.125266904396464
"KCNJ11",0.00777953494619776,0.0121545859417446,0.291406811346122
"ABCC8",0.00302584639169012,0.00543881928298122,0.133512504083877
"OTOG",0.00315707487274586,0.00452890117561088,0.113909515493344
"SERGEF",0.118542222779893,0.217581322637761,0.827186861639386
"SAAL1",0.026294106052065,0.0435461399651839,0.542532697818949
"SAA2",0.00252486353365411,0.00362643123828724,0.0902204846856197
"SAA1",0.010005626509962,0.0215988655609444,0.408127922540955
"HPS5",0.0721583582370009,0.122070955405737,1.08355139457703
"GTF2H1",0.132991304994782,0.238993156373088,0.990630904208503
"LDHA",1.49781476998711,19.9585327270524,0.911360795759073
"LDHC",0.00910503411811092,0.0161923216814989,0.321119084550422
"TSG101",0.219570195007027,0.53547666840043,0.9390030534574
"UEVLD",0.0585298174587983,0.109217896628503,0.754045981372091
"SPTY2D1OS",0.00936909906513761,0.0143724854667582,0.26611961494698
"SPTY2D1",0.11932085451069,0.210620593941908,0.905822904756921
"TMEM86A",0.0133811260970691,0.0210005292338605,0.396382398961032
"IGSF22",0.0153538908940061,0.0258703910827198,0.315205207481731
"ZDHHC13",0.0956220831414765,0.169380490180622,0.798831300501044
"E2F8",0.0189592738009681,0.0306223235725065,0.447518099992684
"NAV2",0.324998407020103,0.806041376239759,1.1618660080693
"AC009549.1",0.00378968489639098,0.00542971596403527,0.134436247152292
"HTATIP2",0.260808615142143,0.72793986513019,0.871889401267729
"PRMT3",0.0352567045380368,0.0529097310755447,0.542467038382923
"NELL1",0.106191106711721,0.502240037141543,1.14266877600043
"ANO5",0.0422191706378723,0.0711850576467673,0.577435887703191
"FANCF",0.0556067308198487,0.098317499765176,0.622653634506327
"GAS2",0.00442269385600746,0.00950758906459674,0.229151413655087
"SVIP",0.303221232339696,0.869130686832999,1.11240422476056
"LUZP2",0.00347333003328942,0.00497951546343549,0.12492533858295
"ANO3",0.00302584639169012,0.00543881928298122,0.136315285313127
"MUC15",0.0947432190811634,0.2205866592516,0.882148648484301
"SLC5A12",0.00809724738286421,0.0125989934211969,0.276913761190931
"FIBIN",0.0272100391139982,0.0425650504551453,0.822253744836133
"BBOX1",0.00315707487274586,0.00452890117561088,0.112638262948824
"BBOX1-AS1",0.0156739912210799,0.0263044538815518,0.257541497188014
"CCDC34",0.0715908450916565,0.119173617257576,1.02322126669077
"LGR4",0.17696112955779,0.391827536794995,0.956105762828019
"LIN7C",0.194778476265223,0.388559859080622,0.918218068963982
"BDNF-AS",0.0175422103608867,0.0266487248525987,0.42073325609407
"KIF18A",0.0103240407439464,0.0156982597350686,0.28373463417584
"METTL15",0.119300650172247,0.210916451807651,0.881638193813241
"ARL14EP",0.0554996185489083,0.0952074749834586,0.672686869427385
"DNAJC24",0.0670383603289024,0.145938616320347,1.20577764822097
"IMMP1L",0.113034436472394,0.262462340190201,0.680655627254233
"ELP4",0.0587184894481068,0.0914912519173867,0.801814729312
"RCN1",1.15083158434496,4.43071070852377,0.989845594884954
"WT1",0.00505610200317164,0.010404265980773,0.254498362623644
"EIF3M",0.476175633881388,1.56548410415687,0.868008592151196
"PRRG4",0.10515144197612,0.191137836248671,1.12301072256938
"QSER1",0.113113575580363,0.237655382275259,0.859934535747544
"DEPDC7",0.00378968489639098,0.00542971596403527,0.136084742397319
"TCP11L1",0.0110934370733844,0.0156701222037811,0.353476673051434
"LINC00294",0.0172215212449269,0.0293784791747097,0.499815395335651
"CSTF3",0.10942020214424,0.207025610532705,1.06848650059657
"HIPK3",0.50019273500157,1.32685673569053,1.24029198521058
"AL049629.1",0.00220890729229084,0.00317457558878819,0.0784359091048891
"C11orf91",0.0128749710715947,0.0192154511460044,0.378161215816136
"CD59",3.35736882381012,74.6801793022806,0.751364929828056
"FBXO3",0.172065359229735,0.362261612007442,0.973911827855442
"LMO2",0.0613664546157146,0.109103691354454,1.2376039188182
"CAPRIN1",0.535204825165418,2.0891537678844,0.828013668852408
"NAT10",0.107658771392575,0.213997511483629,0.895189442971635
"ABTB2",0.0153538908940061,0.0258703910827198,0.338632813919106
"CAT",0.297507456432169,0.964917877718427,0.829694534801132
"ELF5",0.117863212443942,0.224860667496723,0.786229238770341
"EHF",0.0723245954477221,0.139683394842805,0.836514490740578
"APIP",0.0940927857284282,0.182119343683806,0.732431970916995
"PDHX",0.106446528418259,0.184798202177265,0.912676184567648
"CD44",1.55575549696652,13.8028324563114,0.78305000815997
"AL133330.1",0.00220890729229084,0.00317457558878819,0.0791611882744672
"SLC1A2",0.0166893523663909,0.033018151604191,0.686544864117936
"PAMR1",0.0184261958010563,0.031102316753293,0.624792236920535
"FJX1",0.0101918747127614,0.0166081778424389,0.374074904083946
"TRIM44",0.415520944462495,0.897026980168409,1.27127048239162
"LDLRAD3",0.0178630005772527,0.0270803049280817,0.420057780477392
"COMMD9",0.215478961087078,0.493761536905061,0.825128520848826
"PRR5L",0.0611959213009345,0.0901096163737261,0.883078569825804
"TRAF6",0.0491657990521817,0.0741279123896585,0.624509152054622
"RAG1",0.00220890729229084,0.00317457558878819,0.0790608073187045
"C11orf74",0.0422191706378723,0.0926755109548097,0.693846269866612
"API5",0.276047547042838,0.719286332897612,1.00284981619495
"TTC17",0.249434963580763,0.58198800761865,0.951122838422656
"AC068205.2",0.00270973226031668,0.0049877912079318,0.119587814350795
"HSD17B12",0.414458952841707,1.12885830725438,0.921821443682597
"ALKBH3",0.0839685267549701,0.146658606091527,0.779668523733204
"C11orf96",0.278991339213571,0.855903978191765,2.91767141410762
"ACCS",0.090396196093189,0.15524386343201,0.966254577778596
"EXT2",0.22396505550499,0.544030891699055,0.901792856814591
"CD82",0.360827413441924,0.894107297510125,1.11460606280992
"TSPAN18",0.0448506318158912,0.0774824854212417,1.25119270251749
"TP53I11",0.427368586658118,1.16950090226305,0.915867122867476
"PRDM11",0.0186381380825804,0.027032305610003,0.3971077627849
"CHST1",0.0332207824211566,0.0626010416679598,0.942118337346047
"LINC02716",0.00252486353365411,0.00362643123828724,0.0909165899521732
"SLC35C1",0.122828599296758,0.254003701740513,0.83547358703099
"CRY2",0.211500314222698,0.492125836005367,0.98464532500966
"MAPK8IP1",0.0412029891034702,0.062418561501816,0.765684551698697
"PEX16",0.109128169660298,0.201566101888483,0.874686728793128
"LARGE2",0.110084879244999,0.196106593244261,0.776273793249211
"PHF21A",0.0638188602717034,0.105500018413532,0.879558793782344
"LINC02489",0.00555834977455705,0.00903214754328318,0.173216346735695
"CREB3L1",0.239696064209315,0.600140439384102,0.934014500515122
"DGKZ",0.23883366239123,0.462136606886823,1.29646151206361
"MDK",5.0516901899645,145.629549538813,0.978392116330147
"AMBRA1",0.1074014931897,0.196675550678384,0.817341351959683
"HARBI1",0.012104219075441,0.0192485541239897,0.34897543473982
"ATG13",0.215485203771337,0.429104386516989,1.05063159688049
"ARHGAP1",0.639874690071031,1.83241244986452,1.05428383762507
"ZNF408",0.0516208773334954,0.079057773386116,0.727936671737653
"CKAP5",0.224197546913832,0.490425170511372,0.947402650505001
"LRP4",0.0146596441104421,0.0227458837481343,0.492782401548624
"C11orf49",0.179500138746247,0.399378739860665,0.77228922821223
"ARFGAP2",0.343295463042914,0.719604121486274,1.11496499000349
"PACSIN3",0.109320162828398,0.209459093201847,0.906872635580262
"DDB2",0.0800752690144188,0.146853499874415,0.739558931121133
"ACP2",0.253722188531344,0.55534714472332,0.996391705324486
"NR1H3",0.139694363644089,0.258271503177265,1.18102848857797
"MADD",0.2200908835465,0.420888641168272,1.01227543311637
"SPI1",0.115267464214541,0.331060400107418,1.24739321137677
"AC090559.1",0.0122908542652866,0.020597086689665,0.51077120393458
"SLC39A13",0.184153038425797,0.390915135964277,1.06926175803747
"PSMC3",0.53970202065872,1.70895944512786,0.878695318130717
"CELF1",0.44098488016448,1.06225470176079,1.19121922308487
"NDUFS3",0.634505403727835,1.65062620489668,1.2339302350394
"PTPMT1",0.329703977683191,0.919689278897146,0.970451303510192
"KBTBD4",0.0592791854103139,0.103758387984281,0.720480029073142
"C1QTNF4",0.00537295585074538,0.00767451165866195,0.191665482879601
"MTCH2",0.337860253295088,0.780563669233385,1.03427982982862
"AGBL2",0.00537295585074538,0.00767451165866195,0.190685553900083
"FNBP4",0.170685561575048,0.330485235864924,1.22786541190416
"NUP160",0.208554929942694,0.469386159065601,0.932438442860413
"PTPRJ",0.188939562352347,0.498760500368066,0.803310086853543
"FOLH1",0.0109611703932442,0.0165800403111514,0.285788724228933
"APLNR",0.0423555268835085,0.070275139539397,1.12760403687689
"TNKS1BP1",0.444299472618038,1.43907624484783,0.874353355808171
"SSRP1",0.315235923798193,0.781968476861636,0.98839476597114
"PRG2",0.0493030641432863,0.0732179942822882,1.27364161627092
"SLC43A3",0.458917060033352,2.1096560972996,0.875119346796014
"RTN4RL2",0.0877077283632781,0.161757288137837,0.654989195218467
"SLC43A1",0.0627306989170981,0.102196341210601,1.01185690706081
